Step,TimeStamp,AvgEnergy,AverageEnergy_5th,AverageEnergy_95th,NoBoids,NoFoodSources,TotalFoodAvailable,Polarization,Expanse
333,1294.862,387.8272,387.8272,387.8272,25,1,800,0.4072004,1.006886
334,1298.578,387.8385,387.8385,387.8385,25,1,800,0.3306826,0.7132443
335,1302.292,387.8498,387.8498,387.8498,25,1,800,0.3336745,0.8564091
336,1305.995,387.8611,387.8611,387.8611,25,1,800,0.3566257,0.6167267
337,1309.814,387.8724,387.8724,387.8724,25,1,800,0.332593,0.7769464
338,1313.683,387.8837,387.8837,387.8837,25,1,800,0.328891,0.7895386
339,1317.481,387.895,387.895,387.895,25,1,800,0.3855619,0.6417413
340,1321.323,387.9063,387.9063,387.9063,25,1,800,0.4292962,0.740711
341,1325.013,387.9175,387.9175,387.9175,25,1,800,0.3973137,0.6658767
342,1328.851,387.9288,387.9288,387.9288,25,1,800,0.4076867,0.8749068
343,1332.713,387.9401,387.9401,387.9401,25,1,800,0.3793326,0.8713232
344,1336.678,387.9514,387.9514,387.9514,25,1,800,0.4515253,0.8272148
345,1340.47,387.9627,387.9627,387.9627,25,1,800,0.4185179,0.6169268
346,1344.177,387.9739,387.9739,387.9739,25,1,800,0.432418,0.400597
347,1347.986,387.9852,387.9852,387.9852,25,1,800,0.4393016,0.9591087
348,1351.726,387.9965,387.9965,387.9965,25,1,800,0.4659753,0.7323422
349,1355.416,388.0078,388.0078,388.0078,25,1,800,0.4607497,0.5010661
350,1359.245,388.019,388.019,388.019,25,1,800,0.4680335,0.7593293
351,1363.113,388.0303,388.0303,388.0303,25,1,800,0.3985671,0.8095742
352,1366.899,388.0416,388.0416,388.0416,25,1,800,0.3791747,0.9373744
353,1370.809,388.0529,388.0529,388.0529,25,1,800,0.3902585,0.9368585
354,1374.606,388.0641,388.0641,388.0641,25,1,800,0.4332442,1.048964
355,1378.421,388.0754,388.0754,388.0754,25,1,800,0.431313,0.7362392
356,1382.262,388.0867,388.0867,388.0867,25,1,800,0.3407041,0.7182957
357,1386.245,388.098,388.098,388.098,25,1,800,0.3484764,0.871802
358,1390.081,388.1092,388.1092,388.1092,25,1,800,0.4347214,0.4714895
359,1393.885,388.1205,388.1205,388.1205,25,1,800,0.4396744,0.6066108
360,1397.693,388.1317,388.1317,388.1317,25,1,800,0.418655,0.7370503
361,1401.473,388.143,388.143,388.143,25,1,800,0.4266854,0.7647858
362,1405.335,388.1543,388.1543,388.1543,25,1,800,0.4458247,0.8997061
363,1409.106,388.1655,388.1655,388.1655,25,1,800,0.4100883,0.7679493
364,1412.986,388.1768,388.1768,388.1768,25,1,800,0.406143,0.4817813
365,1416.798,388.188,388.188,388.188,25,1,800,0.4326804,0.8617306
366,1420.641,388.1993,388.1993,388.1993,25,1,800,0.3632808,0.858017
367,1424.439,388.2105,388.2105,388.2105,25,1,800,0.4644168,0.6132824
368,1428.325,388.2218,388.2218,388.2218,25,1,800,0.371872,0.8513266
369,1432.168,388.2331,388.2331,388.2331,25,1,800,0.4158342,0.9457604
370,1435.895,388.2443,388.2443,388.2443,25,1,800,0.3565311,0.8671872
371,1439.746,388.2556,388.2556,388.2556,25,1,800,0.4606257,0.6445656
372,1443.571,388.2668,388.2668,388.2668,25,1,800,0.3664266,0.70311
373,1447.443,388.278,388.278,388.278,25,1,800,0.3568785,0.7349415
374,1451.308,388.2893,388.2893,388.2893,25,1,800,0.4080468,0.7396738
375,1455.103,388.3006,388.3006,388.3006,25,1,800,0.4315339,0.958302
376,1458.795,388.3118,388.3118,388.3118,25,1,800,0.4073119,0.701509
377,1462.509,388.323,388.323,388.323,25,1,800,0.4248709,0.7963807
378,1466.365,388.3343,388.3343,388.3343,25,1,800,0.3514572,0.5366408
379,1470.131,388.3455,388.3455,388.3455,25,1,800,0.336741,0.8764011
380,1473.849,388.3568,388.3568,388.3568,25,1,800,0.3500319,0.639006
381,1477.77,388.368,388.368,388.368,25,1,800,0.3234163,0.7457408
382,1481.543,388.3792,388.3792,388.3792,25,1,800,0.3965536,0.9094224
383,1485.23,388.3905,388.3905,388.3905,25,1,800,0.4136755,0.7769939
384,1488.969,388.4017,388.4017,388.4017,25,1,800,0.4577318,0.5747265
385,1492.809,388.4129,388.4129,388.4129,25,1,800,0.4262821,0.9086012
386,1496.604,388.4242,388.4242,388.4242,25,1,800,0.3857439,0.9091898
387,1500.354,388.4354,388.4354,388.4354,25,1,800,0.4024978,0.8435698
388,1504.048,388.4467,388.4467,388.4467,25,1,800,0.3811201,1.021347
389,1507.926,388.4579,388.4579,388.4579,25,1,800,0.385904,0.8031233
390,1511.863,388.4691,388.4691,388.4691,25,1,800,0.4649371,0.5462849
391,1515.792,388.4803,388.4803,388.4803,25,1,800,0.3624214,0.9015909
392,1519.664,388.4915,388.4915,388.4915,25,1,800,0.4490158,0.8687654
393,1523.512,388.5028,388.5028,388.5028,25,1,800,0.4211183,0.8066982
394,1527.359,388.514,388.514,388.514,25,1,800,0.3333277,0.849132
395,1531.341,388.5252,388.5252,388.5252,25,1,800,0.3589357,1.058663
396,1535.274,388.5364,388.5364,388.5364,25,1,800,0.4023512,0.4045578
397,1539.216,388.5477,388.5477,388.5477,25,1,800,0.3343237,0.7667242
398,1543.172,388.5589,388.5589,388.5589,25,1,800,0.445296,0.9673007
399,1547.245,388.5701,388.5701,388.5701,25,1,800,0.3318128,0.8619812
400,1551.451,388.5813,388.5813,388.5813,25,1,800,0.4152626,0.3491172
401,1555.811,388.5925,388.5925,388.5925,25,1,800,0.3885483,0.8584225
402,1560.275,388.6038,388.6038,388.6038,25,1,800,0.3792898,0.9572421
403,1564.006,388.615,388.615,388.615,25,1,800,0.3387056,0.7690499
404,1567.749,388.6262,388.6262,388.6262,25,1,800,0.4072291,0.9948488
405,1571.683,388.6374,388.6374,388.6374,25,1,800,0.3279908,0.6910669
406,1575.546,388.6486,388.6486,388.6486,25,1,800,0.3732318,0.8479957
407,1579.471,388.6598,388.6598,388.6598,25,1,800,0.4260895,0.7506445
408,1583.304,388.671,388.671,388.671,25,1,800,0.4545026,0.9739725
409,1587.129,388.6822,388.6822,388.6822,25,1,800,0.3617717,0.917309
410,1590.942,388.6934,388.6934,388.6934,25,1,800,0.4091076,0.8471954
411,1594.764,388.7046,388.7046,388.7046,25,1,800,0.4063939,0.7984235
412,1598.669,388.7158,388.7158,388.7158,25,1,800,0.3686467,0.8956333
413,1602.481,388.727,388.727,388.727,25,1,800,0.3731291,0.6407939
414,1606.333,388.7382,388.7382,388.7382,25,1,800,0.4156678,0.9662923
415,1610.144,388.7494,388.7494,388.7494,25,1,800,0.387942,0.5431168
416,1613.997,388.7606,388.7606,388.7606,25,1,800,0.413237,0.806592
417,1617.845,388.7718,388.7718,388.7718,25,1,800,0.3601908,0.7894481
418,1621.665,388.783,388.783,388.783,25,1,800,0.3266097,0.8548957
419,1625.612,388.7942,388.7942,388.7942,25,1,800,0.4293894,0.6402335
420,1629.442,388.8054,388.8054,388.8054,25,1,800,0.3241314,0.7626855
421,1633.285,388.8166,388.8166,388.8166,25,1,800,0.427953,0.8359058
422,1637.164,388.8278,388.8278,388.8278,25,1,800,0.3095726,1.190395
423,1641.006,388.839,388.839,388.839,25,1,800,0.2920792,0.6084954
424,1644.892,388.8502,388.8502,388.8502,25,1,800,0.3037989,0.9638054
425,1648.756,388.8614,388.8614,388.8614,25,1,800,0.4294103,0.8074487
426,1652.577,388.8726,388.8726,388.8726,25,1,800,0.4483132,0.7185043
427,1656.278,388.8837,388.8837,388.8837,25,1,800,0.3266653,0.919733
428,1660.069,388.8949,388.8949,388.8949,25,1,800,0.4777782,1.012339
429,1663.943,388.9061,388.9061,388.9061,25,1,800,0.4227367,0.9413167
430,1667.749,388.9173,388.9173,388.9173,25,1,800,0.3423566,0.8955736
431,1671.565,388.9285,388.9285,388.9285,25,1,800,0.382504,0.9324276
432,1675.397,388.9396,388.9396,388.9396,25,1,800,0.3628402,1.061416
433,1679.308,388.9508,388.9508,388.9508,25,1,800,0.3474621,0.8896226
434,1683.158,388.962,388.962,388.962,25,1,800,0.4404652,0.983621
435,1686.997,388.9732,388.9732,388.9732,25,1,800,0.3380663,0.8362941
436,1690.753,388.9843,388.9843,388.9843,25,1,800,0.343177,0.7728811
437,1694.598,388.9955,388.9955,388.9955,25,1,800,0.3750737,0.8829833
438,1698.434,389.0067,389.0067,389.0067,25,1,800,0.411881,0.6884233
439,1702.26,389.0179,389.0179,389.0179,25,1,800,0.4361596,0.9806798
440,1706.164,389.029,389.029,389.029,25,1,800,0.3508317,0.7697405
441,1710.014,389.0402,389.0402,389.0402,25,1,800,0.3583447,1.051819
442,1714.046,389.0514,389.0514,389.0514,25,1,800,0.4456193,1.234598
443,1717.985,389.0625,389.0625,389.0625,25,1,800,0.2803969,0.7408484
444,1722.065,389.0737,389.0737,389.0737,25,1,800,0.4160252,0.7461239
445,1725.93,389.0849,389.0849,389.0849,25,1,800,0.370737,1.021383
446,1729.883,389.096,389.096,389.096,25,1,800,0.4473579,1.128992
447,1733.836,389.1072,389.1072,389.1072,25,1,800,0.4474514,1.047276
448,1737.517,389.1183,389.1183,389.1183,25,1,800,0.4496388,0.919753
449,1741.339,389.1295,389.1295,389.1295,25,1,800,0.3627837,1.044201
450,1745.191,389.1407,389.1407,389.1407,25,1,800,0.45506,0.8190768
451,1748.947,389.1518,389.1518,389.1518,25,1,800,0.356449,0.9091509
452,1752.722,389.163,389.163,389.163,25,1,800,0.4772736,0.7181961
453,1756.398,389.1741,389.1741,389.1741,25,1,800,0.3319944,0.8408288
454,1760.126,389.1853,389.1853,389.1853,25,1,800,0.4412211,0.8302234
455,1763.991,389.1964,389.1964,389.1964,25,1,800,0.445006,0.8685586
456,1767.807,389.2076,389.2076,389.2076,25,1,800,0.3987591,0.6593554
457,1771.479,389.2188,389.2188,389.2188,25,1,800,0.4161748,0.749575
458,1775.29,389.2299,389.2299,389.2299,25,1,800,0.4293918,1.030262
459,1779.089,389.2411,389.2411,389.2411,25,1,800,0.4086066,0.5934069
460,1782.775,389.2522,389.2522,389.2522,25,1,800,0.3990807,0.7044459
461,1786.479,389.2633,389.2633,389.2633,25,1,800,0.4295108,0.9646018
462,1790.169,389.2745,389.2745,389.2745,25,1,800,0.3617628,0.5081131
463,1793.856,389.2856,389.2856,389.2856,25,1,800,0.2363458,0.8740398
464,1797.624,389.2968,389.2968,389.2968,25,1,800,0.4889749,0.5545764
465,1801.337,389.3079,389.3079,389.3079,25,1,800,0.4044618,0.6969239
466,1805.13,389.3191,389.3191,389.3191,25,1,800,0.4517989,0.9048221
467,1808.806,389.3302,389.3302,389.3302,25,1,800,0.3669468,0.8179132
468,1812.513,389.3413,389.3413,389.3413,25,1,800,0.4831654,1.018363
469,1816.299,389.3524,389.3524,389.3524,25,1,800,0.3400342,0.6549576
470,1820.33,389.3636,389.3636,389.3636,25,1,800,0.4075497,0.7132702
471,1824.514,389.3747,389.3747,389.3747,25,1,800,0.3957514,0.9493839
472,1828.61,389.3859,389.3859,389.3859,25,1,800,0.3805779,0.4013772
473,1832.548,389.397,389.397,389.397,25,1,800,0.4488325,0.9014971
474,1836.258,389.4081,389.4081,389.4081,25,1,800,0.4350108,0.7754496
475,1839.938,389.4193,389.4193,389.4193,25,1,800,0.4606192,0.8340895
476,1843.614,389.4304,389.4304,389.4304,25,1,800,0.3969845,0.9598741
477,1847.268,389.4415,389.4415,389.4415,25,1,800,0.4560105,0.4212134
478,1850.997,389.4526,389.4526,389.4526,25,1,800,0.3853236,0.9738377
479,1854.689,389.4638,389.4638,389.4638,25,1,800,0.3955845,0.8456197
480,1858.385,389.4749,389.4749,389.4749,25,1,800,0.423938,0.9228496
481,1862.129,389.486,389.486,389.486,25,1,800,0.3977683,0.6720423
482,1865.868,389.4971,389.4971,389.4971,25,1,800,0.324446,0.8388013
483,1869.538,389.5082,389.5082,389.5082,25,1,800,0.4090155,0.693942
484,1873.247,389.5194,389.5194,389.5194,25,1,800,0.4041945,0.4890637
485,1876.968,389.5305,389.5305,389.5305,25,1,800,0.3206196,0.8045899
486,1880.675,389.5416,389.5416,389.5416,25,1,800,0.3924876,0.750664
487,1884.349,389.5527,389.5527,389.5527,25,1,800,0.469467,0.7160158
488,1888.048,389.5638,389.5638,389.5638,25,1,800,0.3714868,0.7571352
489,1891.743,389.575,389.575,389.575,25,1,800,0.4577078,0.6226582
490,1895.528,389.5861,389.5861,389.5861,25,1,800,0.4642683,0.646676
491,1899.243,389.5972,389.5972,389.5972,25,1,800,0.3813541,0.8523772
492,1902.925,389.6083,389.6083,389.6083,25,1,800,0.4280146,0.809321
493,1906.6,389.6194,389.6194,389.6194,25,1,800,0.3541005,0.9295346
494,1910.312,389.6305,389.6305,389.6305,25,1,800,0.4583575,0.6872833
495,1913.981,389.6416,389.6416,389.6416,25,1,800,0.3441268,0.9049911
496,1917.676,389.6527,389.6527,389.6527,25,1,800,0.4003851,0.8393889
497,1921.34,389.6638,389.6638,389.6638,25,1,800,0.3848591,0.9655225
498,1925.019,389.6749,389.6749,389.6749,25,1,800,0.3921368,0.8733684
499,1928.795,389.686,389.686,389.686,25,1,800,0.3332372,0.6142453
500,1932.549,389.6971,389.6971,389.6971,25,1,800,0.4493949,1.276616
501,1936.218,389.7082,389.7082,389.7082,25,1,800,0.4422081,0.9681262
502,1939.893,389.7193,389.7193,389.7193,25,1,800,0.2275812,0.6576328
503,1943.566,389.7304,389.7304,389.7304,25,1,800,0.3563704,0.8204533
504,1947.283,389.7415,389.7415,389.7415,25,1,800,0.4127395,0.8592014
505,1951,389.7526,389.7526,389.7526,25,1,800,0.4526012,0.4697616
506,1954.845,389.7637,389.7637,389.7637,25,1,800,0.4498697,0.5569262
507,1958.519,389.7748,389.7748,389.7748,25,1,800,0.3932496,0.841005
508,1962.352,389.7859,389.7859,389.7859,25,1,800,0.4071847,0.5661904
509,1966.431,389.797,389.797,389.797,25,1,800,0.3678173,1.033374
510,1970.115,389.808,389.808,389.808,25,1,800,0.4571764,0.5393028
511,1973.788,389.8192,389.8192,389.8192,25,1,800,0.4352626,0.9898171
512,1977.459,389.8302,389.8302,389.8302,25,1,800,0.2867448,0.6191782
513,1981.149,389.8413,389.8413,389.8413,25,1,800,0.3343838,0.566746
514,1984.86,389.8524,389.8524,389.8524,25,1,800,0.2932134,1.177815
515,1988.557,389.8635,389.8635,389.8635,25,1,800,0.3493994,0.5621957
516,1992.266,389.8746,389.8746,389.8746,25,1,800,0.3961715,0.7595536
517,1995.983,389.8857,389.8857,389.8857,25,1,800,0.4469666,0.7770369
518,1999.668,389.8967,389.8967,389.8967,25,1,800,0.4200969,0.8725367
519,2003.356,389.9078,389.9078,389.9078,25,1,800,0.4009766,0.4266196
520,2007.036,389.9189,389.9189,389.9189,25,1,800,0.435465,0.8075879
521,2010.71,389.93,389.93,389.93,25,1,800,0.3324738,1.306932
522,2014.394,389.941,389.941,389.941,25,1,800,0.3863446,0.9384242
523,2018.065,389.9521,389.9521,389.9521,25,1,800,0.3510334,0.7752343
524,2021.746,389.9632,389.9632,389.9632,25,1,800,0.3716861,0.6783205
525,2025.422,389.9742,389.9742,389.9742,25,1,800,0.3934373,0.8333915
526,2029.095,389.9853,389.9853,389.9853,25,1,800,0.4154101,0.5738977
527,2032.746,389.9964,389.9964,389.9964,25,1,800,0.4717416,0.6827624
528,2036.422,390.0075,390.0075,390.0075,25,1,800,0.4052376,0.7881728
529,2040.128,390.0185,390.0185,390.0185,25,1,800,0.3961524,0.7230585
530,2043.824,390.0296,390.0296,390.0296,25,1,800,0.4520276,0.4646161
531,2047.514,390.0406,390.0406,390.0406,25,1,800,0.4894381,0.5305686
532,2051.198,390.0517,390.0517,390.0517,25,1,800,0.4551359,0.5127047
533,2054.878,390.0628,390.0628,390.0628,25,1,800,0.3645336,0.7776771
534,2058.551,390.0739,390.0739,390.0739,25,1,800,0.381416,0.4039318
535,2062.269,390.0849,390.0849,390.0849,25,1,800,0.4185543,0.7492676
536,2065.965,390.096,390.096,390.096,25,1,800,0.4214042,0.910129
537,2069.656,390.107,390.107,390.107,25,1,800,0.3762553,0.7226565
538,2073.351,390.1181,390.1181,390.1181,25,1,800,0.4749708,0.4280587
539,2077.106,390.1292,390.1292,390.1292,25,1,800,0.4106379,0.9634405
540,2080.832,390.1402,390.1402,390.1402,25,1,800,0.4649169,0.8000212
541,2084.513,390.1512,390.1512,390.1512,25,1,800,0.4288346,0.7338279
542,2088.186,390.1623,390.1623,390.1623,25,1,800,0.3042489,1.023106
543,2091.892,390.1733,390.1733,390.1733,25,1,800,0.432869,0.7356324
544,2095.583,390.1844,390.1844,390.1844,25,1,800,0.4668464,0.7765952
545,2099.264,390.1955,390.1955,390.1955,25,1,800,0.4811274,0.8547386
546,2102.967,390.2065,390.2065,390.2065,25,1,800,0.428833,0.9853483
547,2106.637,390.2175,390.2175,390.2175,25,1,800,0.4700903,0.5068268
548,2110.324,390.2286,390.2286,390.2286,25,1,800,0.4714022,0.8086215
549,2113.998,390.2396,390.2396,390.2396,25,1,800,0.3468074,0.9326689
550,2117.703,390.2507,390.2507,390.2507,25,1,800,0.4693371,1.068334
551,2121.411,390.2617,390.2617,390.2617,25,1,800,0.3492539,0.9442015
552,2125.156,390.2728,390.2728,390.2728,25,1,800,0.3996388,1.046045
553,2128.901,390.2838,390.2838,390.2838,25,1,800,0.3807639,0.936394
554,2132.617,390.2948,390.2948,390.2948,25,1,800,0.4299965,0.7078481
555,2136.278,390.3059,390.3059,390.3059,25,1,800,0.4171426,0.3514858
556,2139.968,390.3169,390.3169,390.3169,25,1,800,0.3885611,1.104115
557,2143.651,390.3279,390.3279,390.3279,25,1,800,0.4572928,0.4607897
558,2147.314,390.339,390.339,390.339,25,1,800,0.3581547,0.7327384
559,2150.972,390.35,390.35,390.35,25,1,800,0.4581653,0.749599
560,2154.655,390.3611,390.3611,390.3611,25,1,800,0.3062032,0.7967644
561,2158.36,390.3721,390.3721,390.3721,25,1,800,0.4677669,0.9667424
562,2162.014,390.3831,390.3831,390.3831,25,1,800,0.4254625,0.9200116
563,2165.716,390.3941,390.3941,390.3941,25,1,800,0.3818799,0.7451238
564,2169.406,390.4052,390.4052,390.4052,25,1,800,0.3758916,0.9147227
565,2173.093,390.4162,390.4162,390.4162,25,1,800,0.3414128,0.7221748
566,2176.812,390.4272,390.4272,390.4272,25,1,800,0.445338,1.125485
567,2180.548,390.4382,390.4382,390.4382,25,1,800,0.360338,0.8203708
568,2184.227,390.4492,390.4492,390.4492,25,1,800,0.3418239,0.8064697
569,2187.903,390.4603,390.4603,390.4603,25,1,800,0.4218125,0.8187032
570,2191.579,390.4713,390.4713,390.4713,25,1,800,0.265108,0.880073
571,2195.304,390.4823,390.4823,390.4823,25,1,800,0.4061891,0.9661435
572,2198.985,390.4933,390.4933,390.4933,25,1,800,0.371036,1.039006
573,2202.673,390.5043,390.5043,390.5043,25,1,800,0.4288008,1.149081
574,2206.359,390.5154,390.5154,390.5154,25,1,800,0.3054667,0.8688297
575,2210.346,390.5264,390.5264,390.5264,25,1,800,0.3570721,0.7751907
576,2214.353,390.5374,390.5374,390.5374,25,1,800,0.4406621,0.840162
577,2218.034,390.5484,390.5484,390.5484,25,1,800,0.407491,0.8475577
578,2221.714,390.5594,390.5594,390.5594,25,1,800,0.4114795,0.8939237
579,2225.393,390.5704,390.5704,390.5704,25,1,800,0.4327465,0.7074635
580,2229.047,390.5814,390.5814,390.5814,25,1,800,0.422175,0.7380349
581,2232.729,390.5924,390.5924,390.5924,25,1,800,0.3723629,0.8948933
582,2236.387,390.6035,390.6035,390.6035,25,1,800,0.4010265,1.062905
583,2240.141,390.6144,390.6144,390.6144,25,1,800,0.4313985,0.7740381
584,2243.833,390.6255,390.6255,390.6255,25,1,800,0.3505841,0.7743391
585,2247.545,390.6364,390.6364,390.6364,25,1,800,0.3174736,0.7367802
586,2251.231,390.6475,390.6475,390.6475,25,1,800,0.3294793,0.9406261
587,2254.931,390.6584,390.6584,390.6584,25,1,800,0.4728288,0.4782453
588,2258.706,390.6695,390.6695,390.6695,25,1,800,0.4067129,0.6051068
589,2262.802,390.6805,390.6805,390.6805,25,1,800,0.4342794,0.8304388
590,2266.475,390.6915,390.6915,390.6915,25,1,800,0.3790292,0.8915035
591,2270.184,390.7025,390.7025,390.7025,25,1,800,0.3458699,0.3427873
592,2273.945,390.7134,390.7134,390.7134,25,1,800,0.3233128,1.015872
593,2277.739,390.7244,390.7244,390.7244,25,1,800,0.3511492,0.8610349
594,2281.473,390.7354,390.7354,390.7354,25,1,800,0.4354568,0.9609981
595,2285.29,390.7464,390.7464,390.7464,25,1,800,0.3651209,0.7274244
596,2289.21,390.7574,390.7574,390.7574,25,1,800,0.3982413,0.504369
597,2292.907,390.7684,390.7684,390.7684,25,1,800,0.3424095,0.8589895
598,2296.578,390.7794,390.7794,390.7794,25,1,800,0.4320312,0.9143435
599,2300.236,390.7904,390.7904,390.7904,25,1,800,0.4624349,0.7735621
600,2303.937,390.8014,390.8014,390.8014,25,1,800,0.3403744,0.8697517
601,2307.637,390.8123,390.8123,390.8123,25,1,800,0.3151215,0.6083546
602,2311.314,390.8233,390.8233,390.8233,25,1,800,0.3537715,1.082429
603,2314.989,390.8343,390.8343,390.8343,25,1,800,0.4714704,0.7348564
604,2318.648,390.8453,390.8453,390.8453,25,1,800,0.4684683,0.8830215
605,2322.332,390.8563,390.8563,390.8563,25,1,800,0.3482903,0.835808
606,2325.998,390.8672,390.8672,390.8672,25,1,800,0.3996144,1.092854
607,2329.742,390.8782,390.8782,390.8782,25,1,800,0.4240821,0.3521592
608,2333.46,390.8892,390.8892,390.8892,25,1,800,0.3397794,1.018588
609,2337.127,390.9002,390.9002,390.9002,25,1,800,0.3810006,0.8867082
610,2340.825,390.9112,390.9112,390.9112,25,1,800,0.4205838,0.4647062
611,2344.528,390.9221,390.9221,390.9221,25,1,800,0.4439525,0.8027672
612,2348.199,390.9331,390.9331,390.9331,25,1,800,0.3346713,0.9880071
613,2351.897,390.9441,390.9441,390.9441,25,1,800,0.3554845,1.112647
614,2355.565,390.955,390.955,390.955,25,1,800,0.3748605,0.8411424
615,2359.25,390.966,390.966,390.966,25,1,800,0.352556,0.922761
616,2362.955,390.977,390.977,390.977,25,1,800,0.4172007,0.7848356
617,2366.623,390.9879,390.9879,390.9879,25,1,800,0.3857566,0.934366
618,2370.305,390.9989,390.9989,390.9989,25,1,800,0.3990278,0.7715797
619,2373.969,391.0099,391.0099,391.0099,25,1,800,0.298124,0.7309117
620,2377.646,391.0208,391.0208,391.0208,25,1,800,0.4389277,0.7211088
621,2381.328,391.0318,391.0318,391.0318,25,1,800,0.4050393,0.8156676
622,2385.017,391.0428,391.0428,391.0428,25,1,800,0.4226179,0.8858986
623,2388.67,391.0537,391.0537,391.0537,25,1,800,0.3982555,0.5960141
624,2392.374,391.0647,391.0647,391.0647,25,1,800,0.3921175,1.048711
625,2396.107,391.0756,391.0756,391.0756,25,1,800,0.4164201,0.7092212
626,2399.804,391.0866,391.0866,391.0866,25,1,800,0.4070253,0.7109179
627,2403.493,391.0975,391.0975,391.0975,25,1,800,0.3983547,0.5746369
628,2407.177,391.1085,391.1085,391.1085,25,1,800,0.3135952,0.5730335
629,2410.821,391.1194,391.1194,391.1194,25,1,800,0.4522913,0.7921405
630,2414.526,391.1304,391.1304,391.1304,25,1,800,0.4355687,0.8714712
631,2418.225,391.1414,391.1414,391.1414,25,1,800,0.4292544,0.5366003
632,2421.904,391.1523,391.1523,391.1523,25,1,800,0.3864411,0.8079298
633,2425.602,391.1633,391.1633,391.1633,25,1,800,0.4061917,0.5479264
634,2429.301,391.1742,391.1742,391.1742,25,1,800,0.3888858,1.094863
635,2433.012,391.1852,391.1852,391.1852,25,1,800,0.4328801,1.048619
636,2436.682,391.1961,391.1961,391.1961,25,1,800,0.4410957,0.802215
637,2440.359,391.207,391.207,391.207,25,1,800,0.4417713,0.9471828
638,2444.125,391.218,391.218,391.218,25,1,800,0.402839,0.7887721
639,2447.868,391.2289,391.2289,391.2289,25,1,800,0.3814892,0.9228017
640,2451.554,391.2399,391.2399,391.2399,25,1,800,0.3970461,0.6534811
641,2455.255,391.2508,391.2508,391.2508,25,1,800,0.3703783,0.9077178
642,2458.943,391.2617,391.2617,391.2617,25,1,800,0.3935628,1.025465
643,2462.695,391.2727,391.2727,391.2727,25,1,800,0.4503833,0.8368606
644,2466.386,391.2836,391.2836,391.2836,25,1,800,0.4037988,0.9478692
645,2470.062,391.2946,391.2946,391.2946,25,1,800,0.4048316,0.8631334
646,2473.707,391.3055,391.3055,391.3055,25,1,800,0.404552,0.8814931
647,2477.434,391.3164,391.3164,391.3164,25,1,800,0.3622051,0.9023205
648,2481.134,391.3273,391.3273,391.3273,25,1,800,0.4642858,0.5447936
649,2484.775,391.3383,391.3383,391.3383,25,1,800,0.4159321,0.8745773
650,2488.461,391.3492,391.3492,391.3492,25,1,800,0.4757274,0.582653
651,2492.124,391.3601,391.3601,391.3601,25,1,800,0.4588346,0.9801078
652,2495.793,391.3711,391.3711,391.3711,25,1,800,0.4564674,0.7890355
653,2499.489,391.382,391.382,391.382,25,1,800,0.4150764,0.7465575
654,2503.184,391.3929,391.3929,391.3929,25,1,800,0.268532,0.4903691
655,2506.874,391.4038,391.4038,391.4038,25,1,800,0.4219446,0.8188921
656,2510.577,391.4147,391.4147,391.4147,25,1,800,0.3989894,0.8063333
657,2514.268,391.4257,391.4257,391.4257,25,1,800,0.3482932,1.003038
658,2517.974,391.4366,391.4366,391.4366,25,1,800,0.4496765,0.9724077
659,2521.625,391.4475,391.4475,391.4475,25,1,800,0.2622367,1.096328
660,2525.336,391.4584,391.4584,391.4584,25,1,800,0.4220108,0.6934834
661,2529.138,391.4693,391.4693,391.4693,25,1,800,0.4142748,0.7260075
662,2532.914,391.4803,391.4803,391.4803,25,1,800,0.4214352,0.7558684
663,2536.593,391.4912,391.4912,391.4912,25,1,800,0.3130412,0.5041001
664,2540.299,391.5021,391.5021,391.5021,25,1,800,0.3624619,0.9390506
665,2544.025,391.513,391.513,391.513,25,1,800,0.4303839,0.8774298
666,2547.698,391.5239,391.5239,391.5239,25,1,800,0.4442566,0.9280155
667,2551.405,391.5348,391.5348,391.5348,25,1,800,0.4074037,1.001529
668,2555.139,391.5457,391.5457,391.5457,25,1,800,0.4319439,0.7410231
669,2558.837,391.5566,391.5566,391.5566,25,1,800,0.3770106,0.3874741
670,2562.486,391.5675,391.5675,391.5675,25,1,800,0.4528381,0.7013638
671,2566.142,391.5784,391.5784,391.5784,25,1,800,0.4018581,0.8885972
672,2569.794,391.5894,391.5894,391.5894,25,1,800,0.3239213,0.8859305
673,2573.471,391.6003,391.6003,391.6003,25,1,800,0.4688292,0.8986015
674,2577.172,391.6111,391.6111,391.6111,25,1,800,0.4187602,0.7334486
675,2580.877,391.622,391.622,391.622,25,1,800,0.3988911,0.837905
676,2584.555,391.6329,391.6329,391.6329,25,1,800,0.431639,0.8985988
677,2588.25,391.6439,391.6439,391.6439,25,1,800,0.4048901,0.739609
678,2591.956,391.6548,391.6548,391.6548,25,1,800,0.4274125,0.9177293
679,2595.695,391.6656,391.6656,391.6656,25,1,800,0.4560698,1.059407
680,2599.372,391.6765,391.6765,391.6765,25,1,800,0.4548004,0.7798331
681,2603.054,391.6874,391.6874,391.6874,25,1,800,0.4587327,0.9778969
682,2606.715,391.6983,391.6983,391.6983,25,1,800,0.4281179,0.7119026
683,2610.396,391.7092,391.7092,391.7092,25,1,800,0.461323,0.770219
684,2614.08,391.7201,391.7201,391.7201,25,1,800,0.3511519,0.9726875
685,2617.75,391.731,391.731,391.731,25,1,800,0.3387122,0.7743157
